popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
21,239133,FALSE,0.115,0.415,3,-8.003,1,0.0375,0.978,0.00662,0.139,0.0999,73.202,4,opera
22,191880,FALSE,0.307,0.0615,4,-28.05,1,0.0318,0.994,0.85,0.0819,0.0972,86.339,4,opera
21,217213,FALSE,0.207,0.23,1,-14.436,0,0.0363,0.974,0.0308,0.241,0.18,173.291,4,opera
22,243733,FALSE,0.334,0.465,5,-5.944,1,0.0283,0.715,0.000889,0.151,0.128,141.524,4,opera
46,300106,FALSE,0.484,0.266,0,-17.623,1,0.113,0.982,0.013,0.222,0.4,98.607,3,opera
50,227973,FALSE,0.103,0.0725,2,-23.629,1,0.0375,0.96,0.694,0.378,0.0747,77.356,4,opera
22,267866,FALSE,0.285,0.48,1,-8.668,1,0.0302,0.455,1.70E-05,0.284,0.0669,137.416,4,opera
43,103866,FALSE,0.467,0.309,3,-14.882,1,0.0962,0.977,0.00143,0.181,0.461,81.555,4,opera
23,233240,FALSE,0.236,0.207,5,-13.442,1,0.0449,0.935,9.63E-06,0.962,0.158,68.547,4,opera
22,208186,FALSE,0.249,0.57,6,-7.506,1,0.0414,0.852,0.00203,0.93,0.227,127.542,4,opera
56,302266,FALSE,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,opera
21,122440,FALSE,0.391,0.111,8,-18.189,1,0.0424,0.902,0,0.0867,0.153,89.193,3,opera
23,205120,FALSE,0.412,0.578,10,-3.756,1,0.0321,0.755,2.52E-05,0.121,0.133,123.402,4,opera
22,266480,FALSE,0.241,0.369,2,-9.336,1,0.0344,0.898,2.19E-05,0.399,0.146,75.54,4,opera
21,214866,FALSE,0.266,0.341,2,-13.864,1,0.0349,0.802,0,0.122,0.192,136.986,3,opera
21,257265,FALSE,0.345,0.423,8,-6.962,1,0.0328,0.376,7.39E-06,0.11,0.15,119.634,4,opera
23,113333,FALSE,0.452,0.151,0,-22.641,0,0.0435,0.849,0.177,0.592,0.67,139.536,4,opera
22,257666,FALSE,0.114,0.137,7,-15.012,1,0.0374,0.913,0.00168,0.0987,0.0699,71.606,4,opera
22,196000,FALSE,0.287,0.19,7,-12.03,0,0.037,0.93,0.000356,0.0834,0.133,83.685,4,opera
22,211000,FALSE,0.347,0.273,0,-8.691,1,0.0312,0.893,0.000406,0.0654,0.0855,95.298,4,opera
22,90400,FALSE,0.409,0.31,8,-13.016,1,0.0378,0.888,0,0.061,0.48,120.877,4,opera
22,187826,FALSE,0.464,0.17,10,-14.902,1,0.0285,0.893,0.0769,0.112,0.0874,77.005,4,opera
23,183125,FALSE,0.249,0.102,2,-17.716,1,0.0432,0.974,0.0127,0.112,0.2,71.883,4,opera
22,379133,FALSE,0.309,0.434,11,-11.351,0,0.0356,0.474,0.00155,0.317,0.462,91.026,4,opera
22,210000,FALSE,0.381,0.285,4,-9.147,1,0.0355,0.66,0,0.0844,0.327,123.469,3,opera
22,229266,FALSE,0.39,0.412,10,-9.238,1,0.0279,0.452,7.56E-06,0.135,0.351,91.933,3,opera
23,287760,FALSE,0.358,0.153,11,-17.618,1,0.06,0.976,0.000112,0.103,0.0474,131.721,1,opera
23,207240,FALSE,0.414,0.558,9,-4.05,1,0.0349,0.559,0,0.295,0.185,116.349,4,opera
22,218906,FALSE,0.528,0.355,0,-13.865,1,0.034,0.685,0.0017,0.091,0.222,117.974,4,opera
22,211546,FALSE,0.349,0.267,9,-12.843,1,0.0338,0.829,0,0.0788,0.11,93.799,4,opera
23,125506,FALSE,0.508,0.0664,4,-30.143,1,0.0453,0.917,0.0366,0.159,0.392,113.572,4,opera
24,430312,FALSE,0.492,0.904,7,-7.496,0,0.127,0.0229,2.45E-05,0.754,0.242,160.014,3,opera
22,211106,FALSE,0.314,0.806,1,-2.459,1,0.0453,0.251,0,0.107,0.286,108.041,1,opera
24,478500,FALSE,0.465,0.81,2,-7.454,0,0.0454,0.00913,0.000138,0.974,0.216,89.936,4,opera
25,303266,FALSE,0.175,0.133,2,-17.701,0,0.0453,0.967,0.00947,0.0996,0.115,83.639,4,opera
23,417613,FALSE,0.163,0.251,11,-14.492,1,0.0385,0.977,0.0065,0.232,0.0346,71.895,3,opera
23,174000,FALSE,0.125,0.0926,11,-17.138,0,0.0394,0.981,0.152,0.0967,0.0396,65.813,4,opera
24,695090,FALSE,0.472,0.834,5,-7.19,1,0.0495,0.0293,0.000514,0.696,0.142,90.032,4,opera
23,99600,FALSE,0.545,0.369,2,-14.929,1,0.234,0.952,0.0712,0.843,0.333,85.539,1,opera
22,209826,FALSE,0.582,0.45,11,-6.552,0,0.027,0.466,0,0.067,0.579,91.84,4,opera
23,178013,FALSE,0.233,0.212,5,-16.53,1,0.0572,0.943,0.00173,0.117,0.0359,168.273,4,opera
23,283919,FALSE,0.171,0.0289,8,-25.732,1,0.0566,0.983,0.0106,0.0732,0.0381,180.967,4,opera
23,352371,FALSE,0.273,0.122,0,-22.173,0,0.0575,0.96,0.00333,0.0635,0.0731,117.718,4,opera
22,204310,FALSE,0.457,0.498,6,-8.387,1,0.0368,0.766,2.31E-06,0.289,0.202,116.255,4,opera
23,225506,FALSE,0.241,0.207,1,-16.353,1,0.0374,0.982,0.00226,0.114,0.0735,86.885,1,opera
23,148600,FALSE,0.28,0.208,5,-20.158,1,0.0521,0.941,0.0002,0.41,0.241,90.477,4,opera
23,257800,FALSE,0.244,0.205,3,-15.596,1,0.0367,0.984,0.329,0.0788,0.075,71.37,4,opera
